25071,R836,SAND George,Mademoiselle La Quintinie,1,1877,Ecrits fictionnels,,non renseigné,,femme,": le général est inébranlable , et veut une prompte solution . - C'est-à-dire qu' il me refuse la main de Lucie ? - Il vous la refusera si vous n' abjurez pas vos erreurs . - Vous a -t-il chargé de me signifier mon arrêt ? - Oui ; mais , si je m' en charge , c' est pour amortir le coup , car c' est avec",douleur,"que je remplis une telle mission . "" J' avais réussi à me maintenir parfaitement calme . "" Vous êtes bien pâle , me dit Moreali ; asseyons -nous . - Non , monsieur ; un homme doit recevoir debout la blessure qu' il a prévue et bravée . Je ne me répandrai pas en plaintes inutiles . Je vous"
11019,N354,BARRUEL Augustin,Les Helviennes ou Lettres provinciales philosophiques : t. 3,1,1781,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"avare , l' ambitieux , le fourbe , le méchant , le vindicatif ? Il faut que je vous dise pourquoi l' un mérite mon respect , mon amour ; pourquoi l' autre n' a des droits qu' au mépris , à la haine de la terre et des cieux ? Mais demandez -moi donc aussi pourquoi la lumière diffère des ténèbres , la",douleur,"du plaisir , la vérité du mensonge ? Je la vois , je la sens cette différence ; si vous me demandez des argumens , je ne peux que vous dire : ouvrez les yeux , vous verrez comme moi ; livrez -vous comme moi à la nature , vous sentirez , vous penserez de même . Je hais le meurtrier , l' assassin , l'"
30636,L227,HÉMON Louis,Maria Chapdelaine,1,1916,Ecrits fictionnels,,non renseigné,,homme,"il portait avec la gaucherie des paysans endimanchés . Mais les fortes mains brunes , qui saillaient des manches , avaient des gestes qui imposaient la confiance . Elles palpèrent les membres et le corps de la mère Chapdelaine avec des précautions infinies , sans lui arracher un seul cri de",douleur,", et après cela il resta longtemps immobile , assis près du lit , la contemplant comme s' il attendait qu' une intuition miraculeuse lui vînt . Mais quand il parla , ce fut pour dire : - vous avez -t-y appelé le curé ? Il est venu ... et quand c' est qu' il doit revenir ? Demain : c' est correct . Après"
32455,K647,GIDE André,Le Retour du Tchad,2,1928,Ecrits non fictionnels,,non renseigné,,homme,"de parler les loups plutôt que les carpes ! ) je ne l' admire point tant que je ne le trouve ridicule et , comme eût dit Molière : "" d' affectation pure "" . Quant à moi j' ai coutume , lorsque je souffre , de pousser de gros soupirs romantiques , je veux dire : plus gros que le mal , de sorte que la",douleur,"me paraisse toute petite à côté . J' ai pourtant repris un peu de fraîcheur d' esprit , de vigueur et même de joie , sur la route . La forêt continue s' est faite plus dense et plus belle . Le sol même a bientôt changé . Des grandes plaques de ce que je crois être de la latérite ont commencé de"
20270,M328,DUMAS père Alexandre,Le Comte de Monte-Christo : t. 2,1,1846,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"depuis sa condamnation ; sans doute en ce moment elle repassait tous ses crimes dans sa mémoire , elle demandait grâce à Dieu , elle écrivait une lettre pour implorer à genoux le pardon de son vertueux époux , pardon qu' elle achetait de sa mort . Villefort poussa un second rugissement de",douleur,"et de rage . - ah ! S' écria -t-il en se roulant sur le satin de son carrosse , cette femme n' est devenue criminelle que parce qu' elle m' a touchée . Je sue le crime , moi ! Et elle a gagné le crime comme on gagne le typhus , comme on gagne le choléra , comme on gagne la peste , et je la punis ! ... j' ai osé"
24481,S772,HUGO Victor,L'Année terrible,1,1872,Ecrits fictionnels,,non renseigné,,homme,"mères ayant leurs enfants dans les bras . Quand je pense qu' on a tué des femmes grosses , Qu' on a vu le matin des mains sortir des fosses , Ô pitié ! quand je pense à ceux qui vont partir ! Ne disons pas : Je fus proscrit , je fus martyr . Ne parlons pas de nous devant ces deuils terribles ; De toutes les",douleurs,"ils traversent les cribles ; Ils sont vannés au vent qui les emporte , et vont Dans on ne sait quelle ombre au fond du ciel profond . Où ? qui le sait ? leurs bras vers nous en vain se dressent . Oh ! ces pontons sur qui j' ai pleuré reparaissent , Avec leurs entreponts où l'on expire , ayant Sur soi l'"
29074,K487,HUYSMANS Joris-Karl,"L'Oblat, 2",1,1903,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,", plus sérieux , était le prophète Jérémie , placé à ses côtés ; coiffé d' un chaperon , les joues et le menton ras , le nez busqué et les yeux clos , il tenait de sa main droite un livre grand ouvert et de la gauche une banderole avec cette inscription : "" ô vous qui passez , voyez s' il est une",douleur,"comparable à la mienne . "" la physionomie était moins douloureuse que réfléchie ; c' était celle d' un des religieux de la chartreuse de Champmol qui avait sans doute servi de modèle , en tout cas , celle d' un prêtre en train de faire sa méditation ; elle était prise sur le vif et avait dû"
31779,L283,THARAUD Jérôme,L'An prochain à Jérusalem,2,1924,Ecrits non fictionnels,,non renseigné,,homme,"ils m' imposent . J' aime mieux me tuer que me laisser maltraiter par leurs mains sales . Ils veulent m' envoyer à Damas . Là , certainement ils me prendront . Heureusement , j' ai un petit revolver ( celui sans doute que son frère lui avait envoyé ) . Je ne veux pas qu' ils se jouent de mon corps . Ma",douleur,"est surtout terrible lorsque je vois les coups qu' ils donnent à papa . Mais ils essaieront en vain toutes leurs cruautés sur nous . Nous ne parlerons pas . Souvenez -vous que nous sommes morts comme des gens de coeur et que nous n' avons rien avoué . N' importe ! Nous nous sommes sacrifiés , mais"
8191,N594,MARMONTEL Jean-François,Contes moraux : t. 2,1,1761,Ecrits fictionnels,,non renseigné,,homme,"pas pour moi , disait -elle : je suis bien ; et , pour être heureuse loin du monde , il faut peu de chose ; mais vous , mon père ; mais Volny ! - que veux -tu , ma fille ? Je n' étais pas né dans l' opulence où je me suis vu . Si mon fils est sage , il aura encore assez de bien ; s' il ne l' est pas , il en aura trop . La",douleur,"de Lucie redoubla en voyant son frère . Je n' ai pas le courage de te consoler , lui dit -elle ; mais je vais appeler à mon secours notre sage et tendre Angélique . - oh ! Non , ma soeur ; je n' ai pas mérité qu' elle s' intéresse à ma peine : c' est dans le temps que j' avais à l' honorer par des"
27196,R604,BOURGET Paul,Physiologie de l'amour moderne,1,1890,Ecrits non fictionnels,,non renseigné,,homme,". Je vis devant moi ce corps dont je connais chaque ligne , ces épaules pleines à la fois et minces , cette gorge souple , ces hanches sveltes , toute sa nudité , et moi , avec un couteau , déchirant cette chair , ensanglantant ces membres , et leurs frémissements sous la pointe de l' acier , -  et sa",douleur,"... Non , je ne ferai jamais cela , parce que chez moi , civilisé de décadence , l' action ne sera jamais la soeur du désir ... Dieu juste ! que je l' ai rêvé de fois , et rien que de le rêver me soulage . - Ah ! la hideuse chose !... - "" C' est positif pourtant que cet accès de fureur m' a soulagé , "" me"
36793,L795,RICŒUR Paul,Philosophie de la volonté : Le Volontaire et l'involontaire,2,1949,non renseigné,,philosophie,,homme,si le plaisir qui mettra fin à telle privation vaut la peine que coûtera son obtention . Le plaisir négatif de cesser de souffrir d' une dent que le froid irrite vaut -il la peine de renoncer au plaisir positif de prendre une boisson glacée par une chaude après-midi d' été ? Le plaisir et la,douleur,ne font pas partie de la même sériation qui permettrait un classement homogène . Ils sont qualitativement autres . La quantification relative d' une échelle d' intensité dont ils représenteraient les deux pôles est elle -même exclue . Ainsi l' opposition de valeur positive et
7895,R293,TISSOT Samuel Auguste André David,Avis au peuple : t. 2,1,1761,non renseigné,,non renseigné,,homme,"s' ils avoient été empoisonnés par des poisons âcres ; ( voy . ] . 533 . ) c'est-à-dire , leur donner beaucoup d' eau tiède , de lait , d' huile , de décoctions d' orge , des laits d' amande , des lavemens émolliens avec du lait et des jaunes d' oeufs ; leur faire même une forte saignée , si les",douleurs,"sont excessives et le pouls fort et fiévreux . L'on arrête les évacuations , après avoir donné beaucoup de délayans , en donnant les mêmes remèdes calmans prescrits en parlant des douleurs aiguës , ] . 536 , n° . 6 . Des flanelles trempées dans de l' eau chaude , dans laquelle on a fait"
4026,Q368,BOSSUET Jacques-Bénigne,De la connaissance de Dieu et de soi-même,1,1704,non renseigné,,non renseigné,,homme,". Nous avons vu l' ame raisonnable dégradée par le péché , et par là presque tout à fait assujettie aux dispositions du corps . Nous l' avons vue attachée à la vie sensuelle par où elle commence , et par là captive du corps et des objets corporels d' où lui viennent les voluptés et les",douleurs,". Elle croit n' avoir à chercher ni à éviter que les corps : elle ne pense pour ainsi dire que corps ; et se mêlant tout à fait avec ce corps qu' elle anime , à la fin elle a peine à s' en distinguer ; enfin , elle s' oublie et se méconnoît elle -même . Son ignorance est si grande , qu' elle a peine à"
26082,E081,GONCOURT Edmond de,Chérie,1,1884,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"d' un familier de la maison , deux grands plis amers creusés aux coins de la bouche , et le vague de ses yeux ternes allant , de temps en temps , au plafond comme à du ciel . Des fleurs , dont l' eau n' avait pas été renouvelée , se fanaient dans les angles du salon , et les invités gagnés par la",douleur,"taciturne du maréchal , assis isolément , loin les uns des autres , regardaient , en des affaissements tristes , les tableaux dans leurs cadres de travers . Sur l' annonce que le dîner était servi ; le maréchal quittait la cheminée , offrait le bras à sa petite-fille dont il prenait la main"
26840,R602,BOURGET Paul,Mensonges,1,1887,Ecrits fictionnels,,non renseigné,,homme,"force de la repousser , si elle lui arrivait , dans ce petit intérieur témoin de sa première visite , s' offrant à lui comme alors , lui apportant cette nouvelle et indiscutable preuve d' amour , lui disant : "" Tu m' as outragée , calomniée , torturée ... je n' ai pu supporter ni tes doutes ni ta",douleur,"... me voici ! "" Elle n' eut pas plutôt conçu la possibilité de cette démarche décisive qu' elle s' y attacha comme à un moyen sûr d' échapper à l' angoisse qui la torturait depuis la veille . Elle s' habilla d' une manière si rapide , que sa femme de chambre Céline en demeura étonnée , et"
24599,R777,DAUDET Alphonse,Les femmes d'artistes,1,1874,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"la poésie , parce que « ça ne rapporte pas » . Exprès , on citait très haut devant moi les noms des faiseurs à la mode , des fabricants de pièces et de romans à la douzaine : «  Un tel gagne beaucoup d' argent !... » Gagner de l' argent , tout est là pour ces monstres , et j' avais la",douleur,"de voir ma femme penser avec eux . Dans ce milieu sinistre , toutes ses habitudes provinciales , ses vues mesquines et bornées s' étaient rétrécies encore en une incroyable avarice . Quinze mille francs de rente ! Il me semblait pourtant qu' avec cela on pouvait vivre sans souci du lendemain"
23282,M262,GAUTIER Théophile,Le Capitaine Fracasse,1,1863,Ecrits fictionnels,,non renseigné,,homme,"refait , gardait moulée l'  empreinte des dernières personnes qui s' y étaient reposées . Isabelle avait dormi là . Sa jolie tête s' était appuyée à cet oreiller , confident de bien des rêves ! à cette pensée , Sigognac se sentit le coeur voluptueusement torturé par une agréable",douleur,", si l'on peut joindre ensemble ces mots ennemis de nature . Son imagination se représentait avec vivacité les appas de cette adorable fille ; sa raison , d' une voix importune et chagrine , lui disait qu' Isabelle était à jamais perdue pour lui , et pourtant il lui semblait voir par l' effet d'"
22678,M872,SAINTE-BEUVE Charles,Port-Royal : t. 4,1,1859,non renseigné,,religion,,homme,"désormais inévitable . Elle fut continuée abbesse après son premier triennat , en 1681 , mais elle n' acheva pas le second . La mort de M De Saci qui , tout éloigné qu' il était de port - royal , en demeurait le père spirituel , fut un coup dont la mère Angélique ne se releva pas . douleur sur",douleur,"; mon coeur est dans l' amertume : ces mots de Jérémie sont la note finale et dominante de notre sujet . On a vu , dans le récit de cette mort de M De Saci par Fontaine , l' attitude de la mère Angélique pendant les funérailles du saint confesseur ; on a entendu le ton de cette voix un peu basse et"
40295,E485,ERNAUX Annie,Les armoires vides,2,1974,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,femme,"doivent avoir l' impression d' avoir couvé un canard ! » Ça l' inquiète aussi , c' est pas naturel , fille d' épicier , comme ça , je lui en veux . Salaud , pourquoi pas moi ? Heureuse tout de même . Je cherche le sens du plaisir , comme les philosophes tandis que mes coups de soleil fulgurent de",douleur,"sous sa main qui descend , sillonne et décroche ... Elles arrivent , elles sont là , mes années glorieuses , depuis que je les attendais . Le café - épicerie s' effondre , pauvre vieux machin au bout de la rue Clopart , tout juste bon à m' abriter encore deux ans tout au plus . Ils ont peint en vert"
